id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16174661,Sunningdale Blouberg West Coast Home,65484726,Bonamy,,Ward 23,-33.79192,18.4823,Entire home/apt,2053,5,3,2019-01-02,0.22,1,349
16174933,Industrial Chic Apartment on the Slopes of Table Mountain,56146481,Yvette,,Ward 77,-33.94002,18.40893,Entire home/apt,658,3,42,2019-02-11,1.59,1,233
16175295,Sea Point Beachfront Block!,101341662,Duan,,Ward 54,-33.91916,18.38285,Entire home/apt,1495,2,12,2019-01-13,0.47,3,338
16175647,Fully renovated Hilltop house with a divine view,7412569,Markus,,Ward 61,-34.19331,18.37695,Entire home/apt,2797,2,9,2018-10-14,0.35,1,181
16180688,Relaxed and quiet,105647956,Nyashano,,Ward 73,-34.02905,18.48053,Entire home/apt,905,3,0,,,1,365
16180823,Large One Bed apartment | Great Location | Wifi,36728088,Nicole,,Ward 62,-34.01309,18.46166,Entire home/apt,425,6,20,2019-01-03,0.77,1,340
16180848,Cosy Bachelor Unit + own Entrance,38655082,Evan,,Ward 107,-33.79704,18.49795,Entire home/apt,206,2,32,2018-05-20,1.24,1,0
16181241,Ideally Situated Central Cape Town Apartment,28327189,Kate,,Ward 77,-33.93483,18.40653,Entire home/apt,850,2,44,2019-02-09,1.74,1,247
16181724,Friendly Vredehoek Family Home,59947636,Francois,,Ward 77,-33.93808,18.42755,Entire home/apt,2701,7,3,2019-01-03,0.12,1,0
16182208,Stunning 2Bed Apartment with Outdoor Space & Views,105664555,Marc,,Ward 77,-33.94,18.41533,Entire home/apt,2496,4,0,,,1,87
16182351,Luxurious Apartment in Cape Town,105665540,Judy,,Ward 1,-33.86512,18.56674,Entire home/apt,411,3,22,2019-01-03,0.86,1,353
16183176,City Living at its Best,22385537,Mirella,,Ward 115,-33.92064,18.41743,Entire home/apt,3003,3,5,2018-01-10,0.19,1,0
16183719,SALFORD HOUSE,105675325,Mike,,Ward 57,-33.94802,18.468,Entire home/apt,1495,7,0,,,4,0
16183846,Comfortable City Bowl Apartment,105676009,Bradley,,Ward 77,-33.93434,18.42169,Entire home/apt,795,10,1,2017-01-02,0.04,1,0
16184568,Villa Horak,104987203,Valli,,Ward 54,-33.95753,18.38667,Entire home/apt,18004,7,1,2018-02-17,0.08,1,356
16184679,"Sunny, Spacious and Child friendly Family Home",105680371,Hilde,,Ward 21,-33.87954,18.64899,Entire home/apt,1495,7,1,2018-06-21,0.13,1,362
16184954,Trendy apartment on the slopes of Table Mountain,35195263,Camilla,,Ward 77,-33.9293,18.40578,Entire home/apt,1303,5,0,,,1,69
16185965,Blouberg Beach Front 2 bedroom SHARED apartment,105693180,Melonie,,Ward 23,-33.81789,18.47624,Private room,302,3,10,2019-02-11,0.37,1,166
16187911,"18 on Camp Bed 3, Shared room, Gardens",104732342,Guillauma,,Ward 77,-33.93324,18.40857,Shared room,247,5,13,2019-01-27,0.51,5,283
16187930,Alphen Drive Mountain views,54464949,Mike,,Ward 62,-34.00905,18.44754,Entire home/apt,1166,2,32,2018-12-28,1.26,4,274
16188719,Peace Cottage -private self catering accommodation,105708401,Bobby,,Ward 64,-34.13541,18.42635,Entire home/apt,247,1,62,2019-02-03,2.33,1,0
16189044,"Enjoyable family home with pool, wifi and DSTV",71444916,Stephen,,Ward 58,-33.97863,18.47969,Entire home/apt,1495,3,4,2019-01-03,0.18,1,73
16189424,Sunny 3 bedroomed family home in Cape Town,105717675,Kathryn,,Ward 58,-33.98193,18.47668,Entire home/apt,2194,2,11,2019-01-02,0.43,1,335
16190185,Argyle Plus,101609386,Jimmy,,Ward 115,-33.92996,18.45438,Private room,699,1,32,2019-01-31,1.21,9,80
16192286,Surfer Pad near Camps Bay beach 5,25799859,Emilian,,Ward 54,-33.95754,18.37916,Private room,535,1,13,2018-12-21,0.50,4,0
16192345,"Light filled,modern apartment with city views.",10484689,Scarlett,,Ward 115,-33.93288,18.41602,Entire home/apt,1056,3,45,2019-02-12,1.98,4,148
16194784,V&A Buzz,85242926,Debra,,Ward 115,-33.90759,18.41698,Entire home/apt,1207,6,0,,,1,73
16195424,"Spacious, private studio close to Llandudno beach",105770003,Jasper & Alex,,Ward 74,-34.00825,18.3445,Entire home/apt,946,2,38,2019-02-09,1.44,2,255
16196677,"Peaceful, spacious apartment in Green Point",105779484,Riyaz,,Ward 115,-33.90982,18.41026,Entire home/apt,2002,3,0,,,1,0
16196741,Secure Golf Estate living. Close to the Beach,105779294,Kobus,,Ward 23,-33.73518,18.44437,Private room,675,1,0,,,2,365
16196864,Summit Place Courtyard Cottage,6953888,Summit Place Guest House,,Ward 71,-34.0364,18.43007,Private room,2496,1,0,,,8,337
16196968,Beautiful Victorian House in Green Point,47814682,Vincent & Adri,,Ward 115,-33.90754,18.40757,Entire home/apt,1495,5,1,2017-01-02,0.04,1,361
16197212,Secure Golf Estate living. Close to the Beach,105779294,Kobus,,Ward 23,-33.73726,18.44414,Private room,882,1,2,2017-12-24,0.08,2,0
16198048,Stunning top floor apartment in Art Deco building,37638499,Jaco,,Ward 115,-33.93014,18.44875,Entire home/apt,1097,2,2,2017-08-09,0.08,1,0
16198588,Luxurious Ocean View Apartment with Balcony,87933306,Nicolene,,Ward 54,-33.91289,18.39571,Entire home/apt,2454,1,36,2019-02-07,1.39,1,227
16199945,Tranquil Room with Own Pool Close to Camps Bay Beach,43498953,Barbara,,Ward 54,-33.95185,18.37837,Private room,1495,3,49,2019-02-09,1.98,1,165
16200657,Cape Town Central Designer 2 Bed Apartment,13544201,Nathalie,,Ward 115,-33.9334,18.41655,Entire home/apt,1495,3,24,2019-02-06,0.92,1,88
16200803,"Pretty apartment with garden, sleeps three",2784909,Megan,,Ward 62,-34.01637,18.46736,Entire home/apt,754,2,10,2017-05-01,0.38,1,0
16201770,A gorgeous room fit for a king!,32105652,Nicolette,,Ward 113,-33.81867,18.50546,Private room,384,2,9,2018-03-04,0.34,1,1
16202099,"Constantia, Garden Cottage | Self Catering | WIFI",34884824,Georgi,,Ward 62,-34.01268,18.44797,Entire home/apt,905,2,6,2018-03-06,0.23,1,288
16202565,Olive Cottage Scarborough Seaside Village,105825697,Philip,,Ward 61,-34.20206,18.37986,Entire home/apt,548,1,16,2018-01-10,0.66,1,287
16202903,Moroccan Gem in the Heart of CBD,276776,Sarah,,Ward 115,-33.92504,18.4154,Entire home/apt,795,1,33,2019-02-10,1.28,1,280
16203001,"Bright, spacious flat with mountain & city views",7313988,Charlotte,,Ward 77,-33.93057,18.40514,Entire home/apt,1783,6,1,2017-01-01,0.04,1,0
16204270,"2-bed modern apartment, minutes from the city",96334400,Janine,,Ward 77,-33.9395,18.42497,Entire home/apt,2496,5,3,2018-02-09,0.12,1,364
16209932,Elegant & Luxury Home & Great Views - Wine House,20928878,"Johan, Elmarie & Nandi The Horak Cl",,Ward 61,-34.19529,18.44051,Entire home/apt,1495,3,0,,,2,0
16210462,Monte Leone apartment with pool + bar-b-que + wifi,4958696,Margaret,,Ward 54,-33.9245,18.38645,Entire home/apt,1097,1,42,2019-02-05,1.62,1,334
16210479,"Lovely, Light, Airy & Affordable",105904389,Julia,,Ward 115,-33.90923,18.40907,Entire home/apt,1453,3,19,2019-01-03,0.74,1,0
16210482,"Sunny, spacious, perfect location!",105903331,Sarah,,Ward 59,-33.9691,18.46283,Entire home/apt,850,7,0,,,1,89
16210639,Silwood Cottage 2,97100259,Nicki,,Ward 58,-33.96197,18.48618,Entire home/apt,1303,2,2,2018-02-23,0.15,2,351
16210753,EDNAM PLACE ROOM 1,105675325,Mike,,Ward 59,-33.96696,18.4703,Private room,905,7,0,,,4,0
16211347,Retro apartment in the heart of Newlands,27467322,Hazel,,Ward 59,-33.97089,18.46546,Entire home/apt,452,7,22,2018-02-26,0.89,5,0
16211651,Ten Baleen at the sea - Kommetjie,103075541,Robert,,Ward 61,-34.13007,18.3411,Entire home/apt,3195,7,0,,,7,362
16212600,Queens - Sea Point - cozy family home,7276640,Jenny,,Ward 54,-33.92295,18.38178,Entire home/apt,4264,3,5,2019-01-10,0.21,2,0
16212980,Supersize central studio in the heart of Cape Town,105921859,Sal,,Ward 77,-33.93536,18.41572,Entire home/apt,494,3,60,2019-02-08,2.57,1,134
16213265,Lovely Victorian house in the heart of Muizenberg.,24811436,Jan,,Ward 64,-34.10557,18.47134,Entire home/apt,1440,4,1,2017-01-03,0.04,1,42
16214792,Modern Elegance,105829536,Michelle,,Ward 54,-33.92154,18.38921,Entire home/apt,5005,3,0,,,1,365
16215719,15F on KezKer.Charming EnSuite Room,99724264,Shane&June,,Ward 62,-33.98046,18.45166,Private room,302,1,12,2018-11-25,0.49,8,316
16217754,Modern African Lodge  home  in Private estate,41792387,Rob And Claire,,Ward 74,-34.04024,18.36784,Entire home/apt,9996,8,2,2018-02-01,0.08,34,365
16218215,Spectacular views from this Sunny Cove apartment,21639941,Pieter,,Ward 64,-34.14388,18.43661,Entire home/apt,905,2,24,2018-12-14,0.93,1,235
16218549,Sunset beach HOLIDAY APARTMENT,105738000,Tammy,,Ward 85,-34.12154,18.83399,Entire home/apt,699,1,24,2018-12-26,0.93,2,180
16218668,Argyle Plus 1,101609386,Jimmy,,Ward 115,-33.92808,18.45254,Private room,494,2,5,2017-03-19,0.19,9,85
16219068,Argyle Plus 2,101609386,Jimmy,,Ward 115,-33.93016,18.45442,Private room,699,2,5,2018-09-28,0.19,9,81
16219751,"18 on Camp Bed 2, Shared room, Gardens",104732342,Guillauma,,Ward 77,-33.93371,18.40842,Shared room,247,5,4,2018-11-24,0.16,5,324
16220803,"Stone Pine Cottage, Hout Bay",40894241,Kiki,,Ward 74,-34.04179,18.36883,Entire home/apt,754,3,33,2019-02-11,1.83,1,137
16221439,"18 on Camp Bed 8, Shared room, Gardens",104732342,Guillauma,,Ward 115,-33.9321,18.40848,Shared room,247,5,8,2019-01-31,0.31,5,257
16222100,Argyle Inn 1,101609386,Jimmy,,Ward 115,-33.93004,18.45415,Private room,302,1,24,2019-01-18,0.92,9,84
16222162,Argyle Inn 3,101609386,Jimmy,,Ward 115,-33.9299,18.4542,Private room,357,1,42,2018-11-05,1.62,9,87
16222550,Awesome 3 bed with a sea view,26518511,Fernie,,Ward 23,-33.78757,18.45546,Entire home/apt,2468,3,2,2019-01-04,0.13,1,164
16222627,360° Views Llandudno Private Penthouse Apartment,24404396,Dusty,,Ward 74,-34.00751,18.34359,Entire home/apt,2002,3,45,2019-01-17,1.71,3,209
16222768,Shayme's Place,104399255,Shamielah,,Ward 60,-33.99646,18.49843,Private room,357,3,0,,,1,180
16222783,Private Central Studio Apartment For 2,106001435,Cassandra,,Ward 115,-33.93139,18.40762,Entire home/apt,398,5,5,2018-04-22,0.36,1,41
16223055,Modern Family home with indoor outdoor living,106004061,Caryn,,Ward 53,-33.93423,18.50415,Entire home/apt,1796,4,2,2018-12-20,0.12,1,0
16223346,CAPE CASTLE WATERFRONT PENTHOUSE,48555235,Peter,,Ward 115,-33.91213,18.41622,Entire home/apt,7994,1,91,2019-01-27,3.54,3,295
16224591,"Hout Bay, CapeTown Seaside Holiday home",100517701,(Email hidden by Airbnb),,Ward 74,-34.03817,18.34691,Entire home/apt,1495,2,12,2019-02-03,0.49,1,50
16224832,Belmont Cottage,106019290,Marianne,,Ward 15,-34.05296,18.82552,Entire home/apt,1001,2,5,2018-10-13,0.19,1,365
16225253,The Meadows Aparment,105938217,Tracy,,Ward 74,-34.02393,18.36644,Entire home/apt,699,2,43,2019-01-28,1.68,1,132
16225293,Style & Comfort in Bantry Bay (No 10),51485947,Ellen,,Ward 54,-33.92427,18.37976,Entire home/apt,754,2,26,2018-01-29,1.01,7,256
16226312,Modern Shabby Chic 2 bedroom apartment,87081973,Charl,,Ward 103,-33.83686,18.67696,Entire home/apt,795,2,23,2018-12-01,0.90,3,330
16226343,9th Floor Beach Suite,106032984,Jason,,Ward 55,-33.88162,18.49102,Entire home/apt,452,2,6,2018-03-12,0.23,1,86
16226920,Beach Hide Away (Ocean Escape Cottage),106037571,Sue,,Ward 69,-34.11092,18.37254,Entire home/apt,946,2,19,2019-01-25,0.73,1,343
16227217,Small B&B in beautiful location in Noordhoek,6421383,Nicolette,,Ward 69,-34.10179,18.37404,Private room,946,1,2,2018-12-26,0.08,3,335
16227992,CHARACTER COTTAGE IN PRESTIGIOUS STREET,75067386,Anton,,Ward 59,-33.99498,18.46516,Entire home/apt,850,2,9,2017-04-16,0.34,1,0
16230978,"18 on Camp Bed 7, Shared room, Gardens",104732342,Guillauma,,Ward 77,-33.93341,18.40855,Shared room,247,5,14,2018-12-22,0.53,5,257
16232865,Central Cape Town Home with a View in ideal spot.,22330690,Alexis,,Ward 77,-33.93758,18.43134,Entire home/apt,795,3,7,2019-02-03,0.27,1,67
16232968,Bright Fresnaye Studio Apartment,106093424,Greta,,Ward 54,-33.92068,18.39146,Entire home/apt,754,2,3,2018-01-02,0.12,1,0
16233520,Beautiful Central Designer Studio,15535180,Lizeth,,Ward 77,-33.92054,18.41622,Entire home/apt,1248,1,60,2019-01-07,2.27,4,350
16233691,"Cape Town Foreshore: Spacious, centrally located",105783235,Bron,,Ward 115,-33.91412,18.42678,Entire home/apt,1001,2,50,2019-02-08,2.01,1,64
16234128,Caryn's Cottage - Noordhoek,105298626,Caryn,,Ward 69,-34.10466,18.39055,Entire home/apt,1097,2,9,2019-01-03,0.35,1,365
16234757,Charming Camps Bay cottage close to beach,52637112,Aletta,,Ward 54,-33.95324,18.3811,Entire home/apt,1097,3,41,2019-01-27,1.58,1,134
16234982,Penrose Cottage,105427934,Tracey,,Ward 64,-34.10389,18.46504,Entire home/apt,754,1,16,2019-02-01,0.63,1,158
16235074,Victorian Gem just off trendy Kloof Street,17182950,Lu,,Ward 77,-33.93589,18.40665,Entire home/apt,946,3,6,2017-01-08,0.23,4,0
16235306,Pepper Tree Place: Tranquil studio in Rondebosch,106114211,Melinda,,Ward 58,-33.96651,18.49257,Entire home/apt,603,3,68,2019-02-02,2.61,1,7
16235423,Stay@Dawn Eversdal Durbanville,94039095,Janine,,Ward 21,-33.86278,18.64326,Entire home/apt,754,1,9,2018-03-10,0.34,1,287
16238236,"F/F DOUBLE ROOM IN MODERN, UP-MARKET HOUSE IN RONDEBOSCH, CAPE TOWN.",106143333,Anthony,,Ward 58,-33.95632,18.48788,Private room,274,2,2,2017-11-29,0.08,2,225
16238892,Beautiful beach house near Cape Point,75101530,Greta,,Ward 61,-34.20038,18.37687,Entire home/apt,2125,2,10,2019-01-09,0.39,1,346
16240116,Neat Safe Lock+Go Central Secure Complex Pinelands,67038657,Sean,,Ward 53,-33.94005,18.50774,Entire home/apt,850,3,3,2018-08-05,0.12,1,89
16240255,Bedsitter flatlet near Constantia,6614526,Jeanne,,Ward 62,-34.01082,18.46248,Entire home/apt,315,1,1,2017-01-13,0.04,1,0
16240286,9 Church View - Homely Apartment,98384540,Janice,,Ward 115,-33.91345,18.41653,Entire home/apt,1975,2,38,2019-01-06,1.47,3,335
16240908,Kalkbay Cottage on Lever St Park,83519602,Michael,,Ward 64,-34.12408,18.45017,Entire home/apt,878,5,0,,,1,0
16240981,Cute and Comfy One Bed Apartment on Beach Road,106166217,Laurie,,Ward 115,-33.90151,18.39983,Entire home/apt,1289,2,22,2018-03-25,0.83,1,0
16240991,Large Leafy Suburban House near Cape Town,14801346,Ernst,,Ward 53,-33.94253,18.50304,Entire home/apt,1577,6,0,,,1,0
16241589,City Centre Modern 1 Bedroom apartment,27989826,Bernard,,Ward 115,-33.91919,18.42304,Entire home/apt,891,3,15,2019-02-08,0.58,1,290
16244104,Luxury Atlantic Seaboard Apartment 108A,40121822,Tyron,,Ward 115,-33.90864,18.39408,Entire home/apt,455,2,55,2019-02-04,2.08,4,156
16244802,"Lion's View, 5 bed villa, pool, view, by beach",5527126,Elize,,Ward 54,-33.957,18.37781,Entire home/apt,7994,3,2,2018-01-19,0.08,14,315
16245278,Art Deco apartment in the city centre,33186858,Sarah,,Ward 115,-33.92366,18.42206,Entire home/apt,3003,3,5,2019-01-02,0.19,2,353
16245922,Refurbished flatlet with views of the mountain.,55678782,Alan,,Ward 59,-33.9713,18.4757,Entire home/apt,494,3,36,2019-01-29,1.44,1,263
16246338,Stylish Beachfront Cottage Simonstown,23276018,Baki,,Ward 61,-34.20171,18.45474,Entire home/apt,1399,2,26,2019-01-28,1.17,15,302
16246419,Private villa with spectacular views and pool,43017700,Duncan,,Ward 15,-34.06287,18.83994,Entire home/apt,1673,7,5,2018-12-31,0.22,3,133
16247105,Beachfront apartment in Lagoon Beach hotel,106225274,Adele,,Ward 55,-33.89162,18.48257,Entire home/apt,1495,2,1,2017-01-05,0.04,1,0
16247133,Your Hout Bay Home,30347226,Mark,,Ward 74,-34.03389,18.35961,Entire home/apt,1412,2,8,2018-12-29,0.31,1,0
16247320,Luxury Atlantic Seaboard Apartment 108B,40121822,Tyron,,Ward 54,-33.9103,18.39534,Entire home/apt,452,2,38,2019-02-06,1.44,4,178
16247555,Table Mountain Haven - Ultimate Cape Town getaway,52064839,Lucia,,Ward 77,-33.94253,18.4122,Entire home/apt,4196,4,2,2018-01-02,0.08,2,0
16247712,Colourful and Vibrant Home in Mowbray Room 1,106229876,Helene,,Ward 57,-33.94781,18.48295,Private room,248,1,41,2018-11-25,1.57,2,103
16247846,Cape Town on your doorstep,46866972,Jason,,Ward 57,-33.94213,18.47012,Private room,617,1,5,2018-02-12,0.19,1,362
16248082,Poolside Double with shared bathroom  (Brown Room),26997808,Antony,,Ward 64,-34.13279,18.42487,Private room,548,1,0,,,5,363
16248680,large private room in a cosy home,1825343,Ben,,Ward 2,-33.89937,18.62016,Private room,178,1,7,2019-01-24,0.26,2,360
16248872,"Apartment in secure block in Pinelands, Cape Town",106231345,Ken And Sheila,,Ward 53,-33.93399,18.51272,Entire home/apt,740,3,3,2017-02-12,0.12,1,0
16249179,CHIC STUDIO WITH VIEW OF TABLE MOUNTAIN,31397645,Claire,,Ward 115,-33.93491,18.41245,Entire home/apt,1399,3,45,2019-02-09,1.75,7,31
16249406,Your home away from home,68181540,Arnold /  Arnel,,Ward 61,-34.16935,18.42544,Private room,1248,1,0,,,4,364
16249827,Stunning Atlantic Views: Modern Apartment Sleeps 6,35756731,Jonathan,,Ward 115,-33.91252,18.40247,Entire home/apt,2002,3,22,2019-02-05,1.22,1,213
16249830,Bay View Cottage @ The Boathouse,106246657,Tracey,,Ward 74,-34.04688,18.36482,Entire home/apt,1495,1,2,2018-02-21,0.13,6,354
16250137,Home from home for a relaxed family holiday,39298232,Martin,,Ward 58,-33.97774,18.4765,Entire home/apt,3003,5,3,2019-01-03,0.13,1,0
16250240,"The ""Dapper"" Mouse",20593097,Will,,Ward 54,-33.91831,18.38613,Entire home/apt,2057,2,5,2019-01-08,0.37,1,85
16250455,Cozy family home,106252488,Liesl,,Ward 113,-33.82626,18.50815,Entire home/apt,2496,10,0,,,1,0
16251834,Seapoint Central.,34749676,Desmond,,Ward 54,-33.91616,18.38848,Entire home/apt,795,1,66,2019-01-26,2.53,1,0
16252604,Beach Apartment Melkbosstrand (Holiday & Monthly),106271010,Annjouleen,,Ward 23,-33.70864,18.44333,Entire home/apt,1102,2,7,2018-05-17,0.27,1,53
16252936,Madeleine Cottage,39610666,Elise,,Ward 74,-34.03511,18.35058,Entire home/apt,562,2,45,2018-11-12,1.72,1,329
16253048,Convenient position. Close to beach and lagoon 1,106273190,Clare,,Ward 55,-33.88754,18.49081,Private room,452,2,58,2019-02-09,2.24,3,354
16254394,Self contained 2 bedroom flatlet opposite park,106283727,Corlette,,Ward 113,-33.8362,18.49725,Entire home/apt,1097,2,0,,,1,0
16258860,Family home in Melkbosstrand,106316387,Esmarie,,Ward 23,-33.70501,18.44712,Entire home/apt,1254,5,0,,,1,88
16261579,Central and Delightful Apartment in Green Point,55310631,Ann,,Ward 115,-33.91243,18.41035,Entire home/apt,1248,4,0,,,1,0
16261583,Ideal for kite surfers,28599279,Adi,,Ward 4,-33.8524,18.4919,Private room,754,3,3,2017-02-03,0.11,1,91
16262106,Sleepy easy,106344494,Ruvimbo,,Ward 73,-34.02699,18.47722,Private room,398,3,1,2017-12-20,0.07,1,358
16262632,The Legacy 503,25121060,Lizane,,Ward 115,-33.9074,18.40644,Entire home/apt,1645,3,0,,,16,277
16262959,The Legacy 106,25121060,Lizane,,Ward 115,-33.90658,18.40654,Entire home/apt,1645,3,0,,,16,308
16263393,AMAZING space with natures view,106353744,Devin,,Ward 23,-33.79188,18.46189,Private room,535,4,9,2019-01-22,0.35,2,165
16264218,Bien-Etre Flatlet,66685372,Jill,,Ward 58,-33.96998,18.48481,Private room,357,7,3,2019-01-11,0.12,2,154
16264317,"Two Bedroom Apartment in Rondebosch, Cape Town",106359271,Michelle,,Ward 59,-33.96707,18.46947,Entire home/apt,1947,4,0,,,1,90
16264676,⭐Gardens Jewel⭐ 2 Bedroom | Spectacular Veranda,106361967,Taufeeq,,Ward 77,-33.93477,18.41866,Entire home/apt,1495,2,34,2019-02-07,1.29,2,130
16264861,Modern Apartment I Central I Palm Springs Room: 2,99318422,Vusi,,Ward 55,-33.90222,18.48642,Private room,302,1,3,2016-12-24,0.11,3,0
16264915,Beach apartment in the ever so hip Muizenberg,243098,Tracy,,Ward 64,-34.10626,18.47367,Entire home/apt,603,3,7,2017-12-27,0.26,1,333
16265295,"Penthouse& lift &pool &views, heart of Sea Point",78410826,Koko,,Ward 54,-33.91646,18.39205,Entire home/apt,2715,4,7,2017-04-15,0.28,1,348
16265684,Bien-Etre Garden Room,66685372,Jill,,Ward 58,-33.9687,18.48294,Private room,357,2,6,2018-11-16,0.27,2,156
16266508,Modern Minimalism near the Castle of Good Hope,34594119,Frans,,Ward 115,-33.92782,18.42423,Entire home/apt,1604,2,66,2019-02-10,2.51,1,22
16266603,702OB - 1 Bedroom apartment on Kloof Str,3886732,Koos,,Ward 115,-33.92695,18.41431,Entire home/apt,754,2,2,2018-12-29,0.42,51,257
16267044,"Bijoux Aparthotel | 1 bed City Suites | Pool, Wifi",27980864,Total Stay,,Ward 115,-33.92559,18.42058,Entire home/apt,1851,1,2,2018-05-19,0.08,55,308
16267067,Cornelia's guest house,106377007,Cornelia,,Ward 113,-33.83805,18.50982,Entire home/apt,398,2,45,2018-12-05,1.72,1,11
16267157,Peaceful Meadow Tree Cottage in Constantia,746381,David & Amanda,,Ward 73,-34.0377,18.45628,Entire home/apt,452,2,17,2018-12-11,0.66,1,200
16268928,Gorgeous Family Home City Bowl Cape Town,106395398,Dionne,,Ward 77,-33.93717,18.41678,Entire home/apt,3250,3,3,2019-01-01,0.12,1,59
16268968,Quaint house in the perfect location,8365702,Cora-Mari,,Ward 1,-33.88724,18.55779,Entire home/apt,1097,2,2,2017-01-03,0.08,1,74
16269772,Large open room on the edge of Cape Town City Bowl,106400355,Dylan,,Ward 77,-33.93807,18.42128,Private room,398,3,1,2017-01-08,0.04,1,363
